id,age,gender,annual_income,marital_status,num_children,education,years_of_employment,credit_history,current_debt,loan_purpose
13230,48,male,26405,widowed,4,high_school,0,poor,20251,education
13231,54,male,37717,married,2,high_school,0,poor,39548,home
13232,60,female,47331,married,2,high_school,2,poor,26071,home
13233,48,female,25556,widowed,2,high_school,0,poor,39921,home
13234,54,male,21442,widowed,3,high_school,1,poor,26228,home
13235,37,male,43542,widowed,5,high_school,2,poor,19977,education
13236,38,male,42437,widowed,1,high_school,0,poor,29270,car
13237,50,female,44944,divorced,3,high_school,1,poor,14670,business
13238,23,male,47572,divorced,2,high_school,0,poor,17403,business
13239,36,female,32574,widowed,4,high_school,2,poor,45332,car
13240,19,female,31274,married,1,high_school,2,poor,24360,business
13241,20,female,25759,single,2,high_school,0,poor,40057,business
13242,50,male,35026,married,5,high_school,0,poor,26497,car
13243,68,female,22110,married,5,high_school,2,poor,40418,personal
13244,52,female,30444,divorced,5,high_school,1,poor,42734,business
13245,35,male,35735,widowed,5,high_school,0,poor,12472,business
13246,41,female,35359,divorced,2,high_school,0,poor,46275,home
13247,36,male,33579,divorced,2,high_school,1,poor,43125,car
13248,39,female,39247,divorced,4,high_school,1,poor,44490,home
13249,39,female,41196,married,4,high_school,2,poor,17623,education
13250,63,female,45467,single,5,high_school,2,poor,30058,education
13251,61,female,46306,widowed,4,high_school,2,poor,11029,car
13252,65,male,22725,single,1,high_school,0,poor,36847,business
13253,39,female,34026,married,0,high_school,0,poor,46013,car
13254,62,female,41350,single,3,high_school,0,poor,49312,business
13255,30,male,49966,single,0,high_school,0,poor,17012,education
13256,51,male,29547,widowed,5,high_school,2,poor,29647,car
13257,60,male,20522,married,1,high_school,0,poor,42748,education
13258,35,female,39836,married,0,high_school,2,poor,21924,car
13259,49,female,38740,married,2,high_school,2,poor,42992,home
13260,31,male,23935,single,3,high_school,0,poor,12031,home
13261,61,male,35112,divorced,5,high_school,0,poor,15993,home
13262,52,female,37564,divorced,0,high_school,0,poor,38549,personal
13263,60,female,36009,single,2,high_school,0,poor,15718,personal
13264,70,male,46429,widowed,0,high_school,2,poor,29704,education
13265,27,female,20528,married,1,high_school,1,poor,36029,personal
13266,36,male,44499,married,3,high_school,1,poor,35462,education
13267,50,female,41702,single,4,high_school,1,poor,39914,education
13268,27,female,49900,widowed,1,high_school,0,poor,42271,home
13269,35,female,31875,divorced,4,high_school,0,poor,34448,education
13270,19,male,43627,married,3,high_school,1,poor,29358,personal
13271,26,female,40797,married,5,high_school,1,poor,12970,car
13272,35,female,23661,married,1,high_school,1,poor,20637,car
13273,38,female,38584,married,2,high_school,0,poor,28619,car
13274,20,male,42212,married,4,high_school,1,poor,23021,personal
13275,37,male,39086,divorced,0,high_school,2,poor,18772,education
13276,44,male,26490,single,0,high_school,0,poor,12224,business
13277,34,male,44688,divorced,3,high_school,1,poor,18335,education
13278,43,male,21652,single,3,high_school,1,poor,48899,business
13279,19,female,24161,married,5,high_school,0,poor,19066,business
13280,30,male,37931,divorced,0,high_school,2,poor,24631,education
13281,68,male,31232,divorced,4,high_school,0,poor,43600,car
13282,52,female,43607,divorced,1,high_school,2,poor,32110,home
13283,19,female,25079,single,1,high_school,0,poor,23940,home
13284,49,male,45547,divorced,5,high_school,2,poor,48974,car
13285,38,male,37734,single,3,high_school,2,poor,33895,business
13286,64,male,48547,single,3,high_school,0,poor,21685,car
13287,42,female,31371,married,1,high_school,1,poor,38523,business
13288,49,female,46584,widowed,0,high_school,0,poor,11146,car
13289,24,female,20063,single,5,high_school,0,poor,32363,car
13290,39,male,36023,widowed,4,high_school,0,poor,31080,car
13291,49,male,23179,widowed,4,high_school,1,poor,25722,home
13292,53,female,23876,married,3,high_school,1,poor,30567,education
13293,69,female,40334,single,3,high_school,0,poor,17229,personal
13294,39,female,43702,divorced,0,high_school,0,poor,14806,home
13295,53,female,37382,divorced,5,high_school,0,poor,39583,personal
13296,30,female,22981,single,1,high_school,1,poor,36733,education
13297,28,male,30636,married,5,high_school,0,poor,44039,education
13298,29,male,45871,widowed,2,high_school,0,poor,31428,education
13299,62,female,20106,married,1,high_school,0,poor,40757,education
13300,19,female,48008,married,0,high_school,1,poor,46884,car
13301,49,male,44481,divorced,1,high_school,0,poor,10585,car
13302,65,male,31880,single,2,high_school,2,poor,28405,personal
13303,26,female,41953,single,1,high_school,2,poor,35108,education
13304,69,female,30466,widowed,1,high_school,1,poor,11957,car
13305,66,female,29657,divorced,2,high_school,1,poor,37997,car
13306,58,female,44416,single,5,high_school,1,poor,29085,business
13307,37,male,34329,widowed,1,high_school,2,poor,25732,personal
13308,58,male,44971,single,5,high_school,0,poor,13821,home
13309,65,male,47282,married,4,high_school,2,poor,12969,home
13310,60,male,37674,divorced,4,high_school,0,poor,26323,business
13311,68,female,46010,divorced,2,high_school,0,poor,41748,home
13312,38,female,32395,widowed,2,high_school,2,poor,16401,business
13313,58,male,43635,single,4,high_school,0,poor,20512,business
13314,20,male,44486,widowed,4,high_school,2,poor,40019,business
13315,65,female,48839,divorced,1,high_school,0,poor,39341,education
13316,28,male,31585,divorced,4,high_school,1,poor,22609,car
13317,27,female,25009,widowed,0,high_school,0,poor,45345,car
13318,51,female,45613,single,3,high_school,0,poor,46216,personal
13319,69,female,39771,widowed,5,high_school,1,poor,36190,business
13320,58,male,30564,widowed,3,high_school,0,poor,17625,home
13321,43,female,21972,married,2,high_school,0,poor,35016,business
13322,69,male,28463,widowed,0,high_school,2,poor,12416,car
13323,57,female,35609,single,5,high_school,1,poor,45985,car
13324,52,male,46937,single,1,high_school,0,poor,20861,personal
13325,43,male,36857,widowed,4,high_school,2,poor,30930,car
13326,29,male,47646,single,3,high_school,0,poor,16848,car
13327,62,female,48621,single,2,high_school,2,poor,48716,business
13328,47,female,28955,married,5,high_school,2,poor,33294,business
13329,22,male,30631,single,0,high_school,2,poor,12137,business
13330,40,female,33219,single,0,high_school,0,poor,21235,car
13331,30,female,44795,married,0,high_school,0,poor,29958,business
13332,69,male,25764,single,4,high_school,0,poor,37247,personal
13333,18,female,42254,divorced,4,high_school,1,poor,31267,home
13334,22,female,42199,married,5,high_school,0,poor,21150,business
13335,41,male,36372,divorced,1,high_school,1,poor,32613,car
13336,31,male,49909,married,3,high_school,2,poor,48925,home
13337,57,male,36661,single,1,high_school,1,poor,32632,personal
13338,41,female,25636,divorced,5,high_school,0,poor,33532,personal
13339,51,male,45325,single,1,high_school,0,poor,45452,car
13340,22,male,20152,single,0,high_school,1,poor,41565,personal
13341,55,male,49693,divorced,3,high_school,1,poor,25875,education
13342,69,female,39115,divorced,4,high_school,2,poor,12972,car
13343,46,male,49611,single,4,high_school,2,poor,37097,education
13344,36,male,20788,married,2,high_school,2,poor,16013,car
13345,39,female,48811,widowed,2,high_school,1,poor,38649,car
13346,61,male,42023,single,4,high_school,1,poor,14348,home
13347,26,female,41833,divorced,0,high_school,2,poor,26185,car
13348,50,female,41922,single,2,high_school,0,poor,17872,personal
13349,54,male,32855,widowed,2,high_school,0,poor,31457,car
13350,24,male,45740,married,2,high_school,0,poor,26538,education
13351,66,male,30792,single,4,high_school,2,poor,28294,home
13352,23,male,23569,married,1,high_school,2,poor,30676,education
13353,49,female,44310,single,0,high_school,2,poor,24382,education
13354,28,female,37587,divorced,2,high_school,2,poor,27660,personal
13355,53,male,34218,married,4,high_school,1,poor,30516,car
13356,61,male,42057,widowed,2,high_school,0,poor,33044,car
13357,19,male,26561,divorced,5,high_school,1,poor,40748,education
13358,29,female,32031,single,0,high_school,0,poor,34598,home
13359,55,female,46809,single,1,high_school,1,poor,20870,home
13360,40,female,36771,married,1,high_school,2,poor,16041,car
13361,29,female,32621,widowed,3,high_school,0,poor,46408,business
13362,67,female,48303,divorced,4,high_school,0,poor,39679,car
13363,60,female,41391,divorced,0,high_school,0,poor,19510,personal
13364,31,male,34134,married,5,high_school,2,poor,12257,car
13365,18,male,24018,single,5,high_school,1,poor,10704,personal
13366,42,male,32255,married,0,high_school,1,poor,45192,home
13367,58,male,21736,widowed,1,high_school,1,poor,32030,car
13368,48,male,43362,divorced,0,high_school,2,poor,36348,education
13369,26,male,25993,widowed,1,high_school,2,poor,45903,education
13370,67,male,24573,widowed,1,high_school,1,poor,23792,car
13371,23,male,33401,divorced,3,high_school,1,poor,22331,home
13372,69,male,41804,single,2,high_school,1,poor,47505,business
13373,21,male,38890,widowed,0,high_school,1,poor,46980,personal
13374,35,female,20017,widowed,3,high_school,2,poor,17712,personal
13375,50,female,38838,single,4,high_school,1,poor,49060,business
13376,46,male,46030,single,2,high_school,0,poor,25727,personal
13377,21,male,25169,married,0,high_school,1,poor,39318,car
13378,33,male,46743,divorced,3,high_school,2,poor,18458,personal
13379,57,female,32021,single,2,high_school,0,poor,19589,personal
13380,37,male,23208,single,2,high_school,1,poor,24927,car
13381,60,male,32972,widowed,5,high_school,0,poor,26518,home
13382,65,female,33827,single,2,high_school,0,poor,34192,business
13383,56,female,20961,single,3,high_school,2,poor,34623,education
13384,24,female,35051,divorced,0,high_school,0,poor,13386,home
13385,18,female,28386,single,2,high_school,1,poor,10921,home
13386,35,male,41808,married,1,high_school,1,poor,48590,personal
13387,25,male,21690,widowed,4,high_school,1,poor,36047,education
13388,18,female,26612,single,4,high_school,2,poor,16841,business
13389,62,male,30208,divorced,3,high_school,0,poor,29551,home
13390,63,female,29985,divorced,5,high_school,2,poor,49627,car
13391,54,female,42057,married,1,high_school,0,poor,30917,personal
13392,63,male,41031,divorced,4,high_school,1,poor,19215,business
13393,47,male,38486,divorced,2,high_school,0,poor,18735,home
13394,19,male,39427,single,2,high_school,1,poor,42576,education
13395,31,female,20113,married,1,high_school,1,poor,32614,home
13396,41,female,48172,widowed,3,high_school,2,poor,44200,business
13397,21,male,27590,divorced,0,high_school,0,poor,32126,education
13398,29,female,29925,married,4,high_school,0,poor,44532,personal
13399,22,male,34538,single,2,high_school,0,poor,16647,car
13400,37,male,38805,single,0,high_school,2,poor,44736,home
13401,38,male,26780,married,4,high_school,1,poor,40384,business
13402,42,female,40140,married,0,high_school,2,poor,44972,car
13403,37,male,22666,widowed,4,high_school,0,poor,48741,business
13404,54,female,47719,divorced,0,high_school,0,poor,29054,car
13405,31,male,40061,divorced,3,high_school,2,poor,40438,home
13406,35,female,36349,single,5,high_school,1,poor,42734,education
13407,32,male,20153,divorced,1,high_school,0,poor,19235,car
13408,30,male,23293,single,3,high_school,2,poor,40941,education
13409,57,male,36429,divorced,2,high_school,2,poor,34520,personal
13410,28,female,21352,widowed,2,high_school,1,poor,38705,personal
13411,18,female,34184,single,2,high_school,1,poor,26206,home
13412,19,male,28041,married,3,high_school,1,poor,32835,personal
13413,37,male,24839,married,1,high_school,2,poor,22104,car
13414,57,female,41415,single,0,high_school,0,poor,19741,personal
13415,29,female,42883,divorced,3,high_school,0,poor,41491,car
13416,68,female,43182,divorced,4,high_school,1,poor,26700,car
13417,35,female,42916,divorced,0,high_school,0,poor,34828,business
13418,21,female,30357,married,5,high_school,0,poor,13399,car
13419,18,male,42776,married,5,high_school,2,poor,29643,home
13420,32,male,26849,divorced,1,high_school,1,poor,32850,home
13421,34,female,48127,single,4,high_school,2,poor,32002,education
13422,59,male,20789,married,3,high_school,1,poor,39273,personal
13423,54,female,28610,single,2,high_school,2,poor,11711,business
13424,52,female,28535,single,2,high_school,0,poor,24617,personal
13425,44,female,29131,widowed,0,high_school,2,poor,38927,business
13426,48,female,46136,divorced,4,high_school,1,poor,29615,car
13427,45,male,36283,divorced,2,high_school,0,poor,36047,home
13428,43,female,23749,married,1,high_school,2,poor,13019,home
13429,63,male,36949,divorced,4,high_school,1,poor,38427,car
13430,38,male,26701,single,1,high_school,0,poor,44418,personal
13431,38,female,47868,single,4,high_school,2,poor,36937,car
13432,25,male,20983,divorced,2,high_school,0,poor,34217,education
13433,64,female,21158,widowed,4,high_school,0,poor,22130,business
13434,33,male,26509,married,2,high_school,1,poor,15424,personal
13435,57,male,25090,widowed,4,high_school,0,poor,22439,business
13436,19,male,30290,divorced,2,high_school,0,poor,21591,business
13437,37,female,46456,widowed,3,high_school,1,poor,36639,business
13438,23,male,41465,divorced,2,high_school,1,poor,25845,home
13439,39,male,43840,divorced,0,high_school,2,poor,19459,education
13440,28,male,36335,divorced,0,high_school,0,poor,29925,education
13441,44,female,42585,widowed,4,high_school,0,poor,23271,car
13442,24,male,42961,divorced,0,high_school,1,poor,34984,business
13443,19,male,31679,widowed,3,high_school,1,poor,28707,personal
13444,39,female,40191,married,1,high_school,0,poor,12401,car
13445,33,female,27331,widowed,1,high_school,2,poor,18822,business
13446,43,female,43492,married,3,high_school,2,poor,26136,business
13447,19,male,33515,single,2,high_school,2,poor,48441,education
13448,64,male,35164,single,2,high_school,1,poor,48100,business
13449,63,male,45554,single,4,high_school,0,poor,30703,business
13450,63,female,24326,single,5,high_school,2,poor,17831,home
13451,66,female,33134,single,4,high_school,1,poor,44514,car
13452,36,female,47814,married,3,high_school,0,poor,42714,home
13453,49,female,25577,single,1,high_school,0,poor,29906,car
13454,32,female,21636,widowed,1,high_school,0,poor,35351,business
13455,46,female,27536,divorced,4,high_school,1,poor,40562,personal
13456,48,male,23717,divorced,5,high_school,1,poor,46195,car
13457,21,male,25233,widowed,0,high_school,0,poor,49825,home
13458,25,female,36746,widowed,4,high_school,0,poor,15970,education
13459,32,female,38088,widowed,1,high_school,2,poor,21634,business
13460,44,male,20586,married,5,high_school,2,poor,42384,home
13461,31,male,35877,single,1,high_school,0,poor,26983,personal
13462,50,male,25983,divorced,4,high_school,1,poor,43775,home
13463,58,female,41005,divorced,4,high_school,1,poor,49566,home
13464,33,female,24978,married,3,high_school,2,poor,48797,home
13465,68,female,37931,divorced,5,high_school,1,poor,40054,personal
13466,37,female,41323,divorced,5,high_school,2,poor,38030,education
13467,41,male,33314,widowed,0,high_school,2,poor,25863,business
13468,34,female,31377,divorced,0,high_school,0,poor,25678,personal
13469,60,female,24454,married,2,high_school,2,poor,48575,education
13470,67,male,34043,single,2,high_school,1,poor,32589,business
13471,50,male,45778,married,4,high_school,0,poor,39211,home
13472,24,female,47709,widowed,2,high_school,2,poor,22362,personal
13473,66,male,38821,divorced,4,high_school,2,poor,23352,personal
13474,23,female,20313,married,5,high_school,2,poor,16147,education
13475,19,male,35595,widowed,1,high_school,0,poor,45414,personal
13476,37,male,30748,single,0,high_school,2,poor,22989,home
13477,18,male,37364,single,3,high_school,1,poor,39260,car
13478,32,male,45163,divorced,5,high_school,2,poor,41434,home
13479,58,male,40339,widowed,1,high_school,0,poor,28267,car
13480,19,female,47150,single,0,high_school,1,poor,16782,business
13481,23,male,31360,widowed,2,high_school,2,poor,32449,business
13482,65,male,35489,married,5,high_school,1,poor,14733,education
13483,60,male,29467,widowed,4,high_school,2,poor,33017,home
13484,21,male,44457,single,3,high_school,1,poor,17030,business
13485,46,female,36698,single,1,high_school,2,poor,22629,education
13486,60,female,35574,divorced,2,high_school,1,poor,13466,home
13487,19,female,24665,married,2,high_school,1,poor,40646,business
13488,31,female,49622,single,5,high_school,2,poor,17414,home
13489,44,female,35801,divorced,5,high_school,2,poor,17462,business
13490,55,male,26318,widowed,2,high_school,2,poor,43556,education
13491,55,female,40715,married,3,high_school,2,poor,48585,home
13492,54,female,43966,married,0,high_school,1,poor,29451,education
13493,69,female,42796,single,1,high_school,2,poor,12842,home
13494,54,female,24897,single,1,high_school,2,poor,37020,car
13495,37,male,26797,single,0,high_school,2,poor,37017,personal
13496,27,female,37564,single,5,high_school,0,poor,15102,education
13497,21,female,34620,widowed,2,high_school,2,poor,44407,education
13498,61,female,32922,married,4,high_school,1,poor,34470,home
13499,27,female,46657,widowed,3,high_school,0,poor,16438,home
13500,27,female,49555,widowed,5,high_school,0,poor,36322,car
13501,65,female,27225,divorced,2,high_school,0,poor,21255,home
13502,51,female,31177,divorced,4,high_school,1,poor,28785,education
13503,42,male,28924,widowed,4,high_school,1,poor,31185,personal
13504,66,female,44850,single,3,high_school,0,poor,23579,home
13505,34,male,42450,widowed,0,high_school,2,poor,45301,personal
13506,51,male,39848,married,3,high_school,2,poor,30942,education
13507,55,male,44878,widowed,1,high_school,1,poor,37803,home
13508,38,male,30089,widowed,1,high_school,1,poor,35092,education
13509,22,female,35120,married,2,high_school,2,poor,30203,home
13510,59,female,48597,single,5,high_school,0,poor,29572,car
13511,27,female,45833,married,3,high_school,1,poor,23276,business
13512,56,male,31007,widowed,3,high_school,0,poor,11204,personal
13513,23,male,44330,widowed,4,high_school,2,poor,45129,education
13514,27,female,21075,widowed,0,high_school,2,poor,47317,education
13515,38,male,41168,single,2,high_school,1,poor,31983,education
13516,45,male,26948,divorced,4,high_school,1,poor,49231,education
13517,51,male,21402,single,4,high_school,1,poor,24666,personal
13518,44,male,27804,married,3,high_school,0,poor,38393,personal
13519,35,male,32452,divorced,2,high_school,0,poor,38748,car
13520,60,female,24088,divorced,5,high_school,0,poor,36749,personal
13521,29,female,45179,married,5,high_school,2,poor,42948,education
13522,37,male,47236,married,4,high_school,1,poor,24670,business
13523,35,female,47809,divorced,0,high_school,1,poor,11822,business
13524,35,female,32504,divorced,4,high_school,1,poor,16070,car
13525,42,female,35988,widowed,5,high_school,0,poor,29148,business
13526,37,male,25083,single,1,high_school,2,poor,36854,home
13527,38,male,20994,single,3,high_school,2,poor,26761,business
13528,36,female,46996,widowed,3,high_school,1,poor,20359,business
13529,33,female,29234,widowed,2,high_school,2,poor,30138,home
13530,47,female,47152,married,4,high_school,2,poor,34415,education
13531,28,male,24356,single,2,high_school,1,poor,28719,personal
13532,54,male,38431,divorced,5,high_school,1,poor,12384,personal
13533,63,female,40370,married,0,high_school,0,poor,39151,car
13534,57,female,35541,single,4,high_school,2,poor,10150,personal
13535,44,female,49921,single,2,high_school,0,poor,24023,home
13536,25,male,39157,married,4,high_school,0,poor,24105,business
13537,37,female,41255,married,2,high_school,2,poor,28901,car
13538,18,male,43172,widowed,2,high_school,0,poor,30353,car
13539,70,female,33378,single,0,high_school,2,poor,26249,business
13540,68,male,33326,widowed,2,high_school,0,poor,37633,personal
13541,63,male,48793,widowed,0,high_school,1,poor,25828,home
13542,19,male,46889,married,3,high_school,1,poor,36179,education
13543,66,male,22008,divorced,5,high_school,2,poor,23364,personal
13544,41,female,34541,single,4,high_school,1,poor,21510,car
13545,37,male,36922,divorced,4,high_school,2,poor,19941,business
13546,52,female,36798,single,0,high_school,1,poor,18311,home
13547,66,female,28281,single,5,high_school,2,poor,29113,business
13548,49,female,33351,married,5,high_school,1,poor,45117,business
13549,40,female,47506,married,0,high_school,2,poor,38378,education
13550,47,female,47049,single,4,high_school,0,poor,30585,education
13551,44,female,22981,divorced,3,high_school,0,poor,25064,personal
13552,18,male,31172,single,4,high_school,2,poor,18233,education
13553,48,male,28191,widowed,2,high_school,0,poor,28523,business
13554,33,male,40768,married,2,high_school,1,poor,20252,business
13555,36,male,29676,single,5,high_school,1,poor,33820,education
13556,28,male,31985,widowed,5,high_school,0,poor,22692,business
13557,59,male,26436,married,4,high_school,0,poor,14628,business
13558,22,male,36324,married,5,high_school,2,poor,39642,home
13559,70,male,38217,single,5,high_school,0,poor,15554,home
13560,65,female,30142,married,3,high_school,1,poor,47081,business
13561,38,female,30692,single,2,high_school,0,poor,12801,personal
13562,59,male,39905,married,3,high_school,0,poor,17869,business
13563,68,female,35183,widowed,4,high_school,2,poor,24424,business
13564,54,male,36981,widowed,3,high_school,0,poor,43251,business
13565,68,female,23993,widowed,2,high_school,1,poor,14107,education
13566,46,female,23305,single,0,high_school,1,poor,26488,car
13567,30,female,30341,divorced,4,high_school,2,poor,23013,education
13568,26,female,30525,divorced,4,high_school,1,poor,26562,car
13569,60,male,45276,widowed,3,high_school,0,poor,13761,education
13570,47,female,35183,divorced,5,high_school,0,poor,33312,home
13571,50,male,49475,married,0,high_school,0,poor,11729,car
13572,20,female,31417,divorced,1,high_school,1,poor,13005,education
13573,42,female,44657,single,0,high_school,1,poor,30538,education
13574,33,male,30406,single,4,high_school,0,poor,16834,car
13575,26,male,22667,widowed,5,high_school,0,poor,16877,education
13576,39,female,38648,single,0,high_school,0,poor,27359,business
13577,32,female,31083,divorced,4,high_school,2,poor,15136,business
13578,55,female,21430,divorced,2,high_school,2,poor,17985,home
13579,22,female,25320,divorced,5,high_school,2,poor,38054,car
13580,66,female,30924,widowed,3,high_school,1,poor,32780,home
13581,28,female,28662,single,4,high_school,0,poor,48937,education
13582,37,male,43845,married,1,high_school,2,poor,29586,business
13583,19,male,41937,divorced,4,high_school,0,poor,32572,business
13584,41,male,42288,divorced,4,high_school,0,poor,43674,education
13585,52,male,25020,single,0,high_school,0,poor,12221,home
13586,27,male,44887,single,4,high_school,0,poor,48546,home
13587,58,female,20204,divorced,5,high_school,0,poor,31714,car
13588,35,male,21058,single,2,high_school,0,poor,28844,personal
13589,56,female,34632,single,1,high_school,0,poor,24713,personal
13590,35,male,34476,widowed,1,high_school,2,poor,24976,personal
13591,20,female,25463,divorced,5,high_school,0,poor,20579,car
13592,30,male,29794,single,4,high_school,0,poor,49802,car
13593,21,male,21550,divorced,2,high_school,1,poor,37458,business
13594,70,female,27102,married,5,high_school,2,poor,33837,business
13595,46,male,33480,single,2,high_school,0,poor,43294,home
13596,36,male,48567,widowed,1,high_school,0,poor,27055,home
13597,70,female,45252,widowed,4,high_school,2,poor,45411,home
13598,63,female,46173,married,2,high_school,2,poor,26975,education
13599,69,male,20518,married,4,high_school,1,poor,37747,home
13600,33,male,28337,divorced,0,high_school,0,poor,12248,car
13601,64,female,21096,married,4,high_school,2,poor,35269,car
13602,30,female,49234,widowed,5,high_school,0,poor,34312,education
13603,47,male,49026,single,1,high_school,2,poor,15957,car
13604,62,female,49007,widowed,0,high_school,2,poor,29589,home
13605,31,female,30309,single,1,high_school,1,poor,48042,car
13606,23,male,34155,divorced,1,high_school,1,poor,21973,car
13607,55,male,39998,single,1,high_school,2,poor,22630,business
13608,70,male,20256,married,4,high_school,2,poor,34929,car
13609,58,male,41785,widowed,4,high_school,1,poor,20436,business
13610,52,male,38025,divorced,0,high_school,2,poor,21188,car
13611,41,male,20538,widowed,2,high_school,1,poor,38473,education
13612,52,male,46781,widowed,2,high_school,0,poor,30366,home
13613,56,male,31265,widowed,1,high_school,2,poor,20339,education
13614,65,male,22113,widowed,5,high_school,2,poor,43634,car
13615,56,male,41050,married,5,high_school,0,poor,30579,home
13616,34,female,39136,divorced,1,high_school,2,poor,34992,home
13617,30,female,48025,single,0,high_school,0,poor,45868,home
13618,23,female,21991,divorced,2,high_school,1,poor,42972,business
13619,37,female,49108,divorced,0,high_school,1,poor,17247,car
13620,47,female,34236,divorced,3,high_school,0,poor,40821,car
13621,50,male,39025,divorced,4,high_school,1,poor,10109,home
13622,51,female,29447,widowed,5,high_school,1,poor,17573,car
13623,38,female,35037,single,3,high_school,0,poor,49922,home
13624,18,male,47512,single,5,high_school,0,poor,15991,home
13625,28,male,28536,widowed,1,high_school,0,poor,32192,personal
13626,25,male,48856,married,4,high_school,0,poor,43561,personal
13627,63,female,24036,widowed,1,high_school,0,poor,45128,business
13628,45,male,20497,single,3,high_school,0,poor,43370,personal
13629,59,male,36383,widowed,2,high_school,0,poor,11753,home
13630,23,female,32028,widowed,0,high_school,2,poor,29105,business
13631,31,male,43937,single,2,high_school,1,poor,46812,business
13632,44,male,40312,divorced,3,high_school,0,poor,30805,business
13633,68,female,34680,divorced,4,high_school,0,poor,43328,business
13634,27,male,32504,single,5,high_school,0,poor,17028,car
13635,54,male,37221,married,5,high_school,0,poor,35920,personal
13636,49,male,37743,single,0,high_school,2,poor,20951,education
13637,50,male,36761,single,0,high_school,1,poor,21423,car
13638,42,male,40908,widowed,3,high_school,0,poor,45801,car
13639,21,male,26478,married,5,high_school,2,poor,47313,education
13640,35,male,35677,divorced,5,high_school,0,poor,20516,education
13641,25,male,22574,widowed,1,high_school,0,poor,25831,personal
13642,24,male,46723,divorced,4,high_school,1,poor,45832,car
13643,19,male,37211,widowed,0,high_school,0,poor,11070,car
13644,47,male,21043,married,5,high_school,1,poor,27976,business
13645,30,female,42297,single,3,high_school,2,poor,23346,personal
13646,44,female,47177,divorced,0,high_school,2,poor,23238,personal
13647,35,female,27338,single,1,high_school,2,poor,27916,car
13648,24,male,23325,divorced,2,high_school,1,poor,43691,home
13649,52,female,41369,single,0,high_school,1,poor,35749,education
13650,36,female,24127,divorced,4,high_school,2,poor,27541,home
13651,60,female,47329,single,4,high_school,0,poor,17373,home
13652,38,female,46747,single,4,high_school,2,poor,17142,home
13653,32,female,38348,divorced,3,high_school,0,poor,23626,home
13654,52,male,29155,single,1,high_school,0,poor,42962,business
13655,33,female,37587,single,0,high_school,1,poor,44053,personal
13656,66,female,39869,divorced,4,high_school,2,poor,32141,personal
13657,63,female,34121,married,3,high_school,1,poor,35146,car
13658,63,female,42193,married,5,high_school,2,poor,34782,education
13659,29,female,21510,married,5,high_school,0,poor,46156,business
13660,44,female,39493,single,2,high_school,2,poor,24820,education
13661,63,male,45883,widowed,2,high_school,1,poor,46739,car
13662,64,female,27575,widowed,3,high_school,1,poor,45337,home
13663,69,male,41112,widowed,0,high_school,0,poor,37951,car
13664,64,female,42132,single,4,high_school,0,poor,15548,home
13665,62,male,37404,single,3,high_school,0,poor,37436,business
13666,54,female,20730,divorced,1,high_school,1,poor,28413,education
13667,53,male,42889,married,5,high_school,1,poor,35236,business
13668,62,female,47952,married,0,high_school,0,poor,38364,business
13669,18,male,32210,divorced,5,high_school,1,poor,10919,education
13670,25,male,43568,widowed,3,high_school,1,poor,37049,business
13671,25,male,48753,widowed,2,high_school,0,poor,39657,home
13672,58,female,32476,single,3,high_school,0,poor,39486,business
13673,33,male,36885,widowed,5,high_school,0,poor,29523,car
13674,50,female,38079,married,2,high_school,2,poor,25981,business
13675,51,female,21834,widowed,5,high_school,0,poor,42936,business
13676,66,male,39230,widowed,1,high_school,0,poor,16048,business
13677,25,male,32537,divorced,1,high_school,2,poor,27534,personal
13678,57,male,26434,single,1,high_school,0,poor,21032,education
13679,33,male,39978,single,2,high_school,0,poor,45428,home
13680,49,female,38593,single,5,high_school,0,poor,31674,car
13681,52,female,44547,divorced,5,high_school,0,poor,10946,home
13682,48,female,46464,divorced,4,high_school,2,poor,15431,home
13683,66,male,43577,divorced,3,high_school,1,poor,19772,education
13684,57,male,36994,divorced,5,high_school,2,poor,23932,business
13685,22,female,28040,divorced,2,high_school,0,poor,19243,personal
13686,57,female,31606,married,3,high_school,0,poor,36268,business
13687,54,female,25775,widowed,5,high_school,0,poor,24943,car
13688,56,female,29416,divorced,2,high_school,2,poor,41897,car
13689,34,male,46357,single,2,high_school,0,poor,24527,personal
13690,47,female,31063,widowed,0,high_school,2,poor,34882,home
13691,36,male,37398,married,1,high_school,0,poor,25232,car
13692,19,male,32792,single,5,high_school,1,poor,13869,education
13693,69,female,34727,widowed,2,high_school,2,poor,19926,business
13694,34,male,30287,divorced,2,high_school,1,poor,19146,car
13695,52,male,46534,divorced,0,high_school,2,poor,20195,home
13696,45,female,41436,married,5,high_school,2,poor,29944,car
13697,28,male,40402,divorced,1,high_school,1,poor,12347,education
13698,46,male,31197,married,4,high_school,2,poor,30011,home
13699,34,male,20777,widowed,3,high_school,0,poor,23891,personal
13700,59,female,38761,widowed,0,high_school,2,poor,16136,car
13701,42,female,42088,single,4,high_school,1,poor,27323,personal
13702,20,male,22040,widowed,4,high_school,1,poor,23026,car
13703,42,female,34541,single,3,high_school,2,poor,46821,education
13704,66,female,21275,married,2,high_school,2,poor,17795,personal
13705,57,male,43501,divorced,1,high_school,1,poor,39599,car
13706,37,female,36564,widowed,0,high_school,2,poor,11820,home
13707,69,male,47375,divorced,5,high_school,0,poor,15440,education
